molecule_chembl_id,canonical_smiles,standard_value
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.9
CHEMBL3581693,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,11.1
CHEMBL4092208,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,16.7
CHEMBL4098867,Cc1cc(F)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,8.8
CHEMBL4070169,Cc1ccc(C(=O)c2sc3cc(O)ccc3c2Oc2ccc(/C=C/C(=O)O)cc2)c(C)c1,4.5
CHEMBL4094499,Cc1cccc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,4.2
CHEMBL4059888,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,3.1
CHEMBL4081807,Cc1cc(Cl)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,2.4
CHEMBL4087134,CC(C)c1cccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)c1,466.0
CHEMBL4081295,CC(C)c1ccccc1N1CCc2cc(O)ccc2C1(C)c1ccc(/C=C/C(=O)O)cc1,10000.0
CHEMBL4100053,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1cccc(F)c1,505.0
CHEMBL4063616,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccccc1,366.0
CHEMBL4104400,CC1(c2ccc(/C=C/c3nnc(CO)o3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,43.0
CHEMBL4086181,CCCc1nnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)o1,56.0
CHEMBL4064677,Cc1nnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)o1,113.0
CHEMBL4077512,Cn1nnnc1/C=C/c1ccc(C2(C)c3ccc(O)cc3CCN2c2ccc(F)cc2)cc1,1409.0
CHEMBL4073264,Cn1nnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)n1,113.0
CHEMBL4099931,CC1(c2ccc(/C=C/c3nn[nH]n3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,1030.0
CHEMBL4070586,Cn1cncc1/C=C/c1ccc(C2(C)c3ccc(O)cc3CCN2c2ccc(F)cc2)cc1,57.0
CHEMBL4090876,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(C(F)(F)F)cc1,119.0
CHEMBL4085634,Cn1cnc(/C=C/c2ccc(C3(C)c4ccc(O)cc4CCN3c3ccc(F)cc3)cc2)c1,2564.0
CHEMBL4103564,CC1(c2ccc(/C=C/c3cnc[nH]3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,55.0
CHEMBL4093373,CC1(c2ccc(/C=C/C(=O)NCCC(F)(F)F)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,46.0
CHEMBL4065761,CC1(c2ccc(/C=C/C(=O)NCC(F)F)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,1174.0
CHEMBL4101120,CNC(=O)/C=C/c1ccc(C2(C)c3ccc(O)cc3CCN2c2ccc(F)cc2)cc1,120.0
CHEMBL4074375,CC1(c2ccc(CCC(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,219.0
CHEMBL4063001,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,202.0
CHEMBL101083,CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,3.0
CHEMBL33899,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,12825.0
CHEMBL195515,CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,242.0
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,3.4
CHEMBL2137046,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,3.0
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1605.0
CHEMBL4062941,CC(C)(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,302.0
CHEMBL4083087,Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1F,111.0
CHEMBL4076649,Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,207.0
CHEMBL4101697,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,30.0
CHEMBL4065632,CCCCc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,23.0
CHEMBL4087804,CCCCCc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,55.0
CHEMBL4093325,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(C2CC2)cc1,39.0
CHEMBL4072611,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(C2CCC2)cc1,53.0
CHEMBL4076352,CC(C)Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,11.0
CHEMBL4078937,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(CC2CC2)cc1,6.5
CHEMBL4098286,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(CC(F)(F)F)cc1,27.0
CHEMBL4080245,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cn1,1158.0
CHEMBL4090556,CCC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,112.0
CHEMBL4069539,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1F,108.0
CHEMBL4066683,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)c(F)c1,262.0
CHEMBL4088736,CC(C)Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)c(F)c1,7.0
CHEMBL4061770,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(c2ccc(/C=C/C(=O)O)cc2)C(F)(F)F)cc1,139.0
CHEMBL4088122,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)(F)F)cc1,125.0
CHEMBL4075777,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)(F)F)cc1,1138.0
CHEMBL4091477,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(c2ccc(/C=C/C(=O)O)cc2)C(F)F)cc1,110.0
CHEMBL4101848,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)F)cc1,77.0
CHEMBL4075184,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)F)cc1,37500.0
CHEMBL4063838,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@@]2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,34.0
CHEMBL4085416,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@]2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,27.0
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,1.0
CHEMBL195515,CC/C(=C(\c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,7.0
CHEMBL33899,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,264.0
CHEMBL4063001,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,7.0
CHEMBL4063616,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccccc1,35.0
CHEMBL4087134,CC(C)c1cccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)c1,12.0
CHEMBL4101697,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,0.9
CHEMBL4083087,Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1F,15.0
CHEMBL4065632,CCCCc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,1.4
CHEMBL4087804,CCCCCc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,5.5
CHEMBL4093325,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(C2CC2)cc1,0.4
CHEMBL4072611,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(C2CCC2)cc1,0.6
CHEMBL4076352,CC(C)Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,0.8
CHEMBL4078937,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(CC2CC2)cc1,0.6
CHEMBL4098286,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(CC(F)(F)F)cc1,0.5
CHEMBL4080245,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cn1,15.0
CHEMBL4090556,CCC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,4.6
CHEMBL4069539,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1F,3.0
CHEMBL4066683,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)c(F)c1,374.0
CHEMBL4088736,CC(C)Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)c(F)c1,0.4
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,0.06
CHEMBL4101697,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,2.1
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,1.2
CHEMBL4101697,CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1,1.8
CHEMBL4078577,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCCO,50.0
CHEMBL4083658,O=C(O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,500.0
CHEMBL4078577,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCCO,50.0
CHEMBL4083658,O=C(O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,500.0
CHEMBL4078577,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCCO,50.0
CHEMBL4083658,O=C(O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,500.0
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,0.3
CHEMBL4065838,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)N(CCO)CCO,2.1
CHEMBL4099302,CN(CCO)C(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,5.4
CHEMBL4070669,CN(C)CCNC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,2.9
CHEMBL4062045,NCCCNC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,12.0
CHEMBL4073395,NCCNC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,10.0
CHEMBL4100247,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCCCCO,10.0
CHEMBL4102857,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCCCO,4.3
CHEMBL4078577,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCCO,0.53
CHEMBL4060067,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCO,5.6
CHEMBL4098470,CCCCNC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,9.1
CHEMBL4083658,O=C(O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,17.0
CHEMBL4079256,CCCC(CCC)(c1ccc(O)c(C)c1)c1cc(C)c(O)c(O)c1,271.0
CHEMBL4103516,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(OCCN(C)C)c(C)c1,134.0
CHEMBL4098201,CCCC(CCC)(c1ccc(OCCN(C)C)c(C)c1)c1ccc(O)c(O)c1,225.0
CHEMBL4080172,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(O)c1,158.0
CHEMBL4059760,CCCC(CCC)(c1ccc(O)cc1)c1ccc(O)c(O)c1,63.2
CHEMBL4088044,CCC(CC)(c1ccc(O)c(C)c1)c1ccc(O)c(O)c1,664.0
CHEMBL4075785,CCC(CC)(c1ccc(O)cc1)c1ccc(O)c(O)c1,154.0
CHEMBL2403356,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,2.22
CHEMBL4102815,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,748.0
CHEMBL4092625,O=C(O)CCc1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,457.0
CHEMBL4064926,NC(=O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,40.0
CHEMBL4091898,O=C(O)/C=C/c1ccc(Oc2c(-c3ccccc3C(F)F)sc3cc(O)ccc23)cc1,52.0
CHEMBL4064146,COCc1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,123.0
CHEMBL4086984,C[C@H](O)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,179.0
CHEMBL4064736,CN(C)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,124.0
CHEMBL4091321,Cc1ncccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,669.0
CHEMBL4069567,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(F)cc3C(F)(F)F)sc3cc(O)ccc23)cc1,12.0
CHEMBL4076693,O=C(O)/C=C/c1ccc(Oc2c(-c3ccccc3C(F)(F)F)sc3cc(O)ccc23)cc1,23.0
CHEMBL4101673,Cc1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,78.0
CHEMBL4082510,CC(C)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,6.0
CHEMBL4059818,CC(C)(C)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,36.0
CHEMBL4063737,CCc1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,36.0
CHEMBL4091541,Cc1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,89.0
CHEMBL4086258,O=C(O)/C=C/c1ccc(Oc2c(-c3ccccc3)sc3cc(O)ccc23)cc1,2306.0
CHEMBL4064785,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(C(F)(F)F)cc3)sc3cc(O)ccc23)cc1,941.0
CHEMBL4074192,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(F)cc3)sc3cc(O)ccc23)cc1,1823.0
CHEMBL4073373,COc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(/C=C/C(=O)O)cc2)cc1,647.0
CHEMBL4067493,Cc1cc(-c2sc3cc(O)ccc3c2Oc2ccc(/C=C/C(=O)O)cc2)ccc1O,327.0
CHEMBL4094916,CC/C(=C\c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)C(=O)O,216.0
CHEMBL4078392,C/C(=C\C(=O)O)c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,316.0
CHEMBL4102660,C/C(=C\c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)C(=O)O,886.0
CHEMBL4065563,COc1cc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)ccc1/C=C/C(=O)O,5020.0
CHEMBL4086994,Cc1cc(/C=C/C(=O)O)ccc1Oc1c(-c2ccc(O)cc2)sc2cc(O)ccc12,1030.0
CHEMBL4103381,Cc1cc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)ccc1/C=C/C(=O)O,1270.0
CHEMBL4079134,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cn1,7750.0
CHEMBL4087507,Cn1cnc(/C=C/c2ccc(Oc3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)c1,125.0
CHEMBL4068267,Oc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(/C=C/c3c[nH]cn3)cc2)cc1,53.0
CHEMBL4087929,Cn1nnc(/C=C/c2ccc(Oc3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)n1,3.0
CHEMBL4059624,Cn1nnnc1/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,1.0
CHEMBL4080048,Oc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(/C=C/c3nnn[nH]3)cc2)cc1,219.0
CHEMBL4098078,O=C(/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)NCCO,55.0
CHEMBL4098433,O=C(/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)NCCC(F)(F)F,10.0
CHEMBL4080411,CNC(=O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,53.0
CHEMBL4091432,CC(F)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,25.0
CHEMBL4069711,CC(F)(F)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,11.0
CHEMBL4076124,CC(F)(F)c1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,6.0
CHEMBL3581693,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,24.0
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,3.4
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1605.0
CHEMBL489,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,3.0
CHEMBL4076526,O=C(O)/C=C/c1ccc(Nc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,10000.0
CHEMBL4069258,CN(c1ccc(/C=C/C(=O)O)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,3400.0
CHEMBL4090303,O=C(O)/C=C/c1ccc(C(=O)c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,10000.0
CHEMBL4067222,O=C(O)/C=C/c1ccc(-c2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,10000.0
CHEMBL4102815,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,26.0
CHEMBL4092625,O=C(O)CCc1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,31.0
CHEMBL4080411,CNC(=O)/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,58.0
CHEMBL4098433,O=C(/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1)NCCC(F)(F)F,1.0
CHEMBL4059624,Cn1nnnc1/C=C/c1ccc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)cc1,60.0
CHEMBL4087929,Cn1nnc(/C=C/c2ccc(Oc3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)n1,34.0
CHEMBL4068267,Oc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(/C=C/c3c[nH]cn3)cc2)cc1,11.0
CHEMBL4087507,Cn1cnc(/C=C/c2ccc(Oc3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)c1,17.0
CHEMBL4086258,O=C(O)/C=C/c1ccc(Oc2c(-c3ccccc3)sc3cc(O)ccc23)cc1,26.0
CHEMBL4091541,Cc1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,4.0
CHEMBL4063737,CCc1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,1.0
CHEMBL4059818,CC(C)(C)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,1.0
CHEMBL4082510,CC(C)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,0.4
CHEMBL4101673,Cc1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,4.0
CHEMBL4076693,O=C(O)/C=C/c1ccc(Oc2c(-c3ccccc3C(F)(F)F)sc3cc(O)ccc23)cc1,1.0
CHEMBL4069567,O=C(O)/C=C/c1ccc(Oc2c(-c3ccc(F)cc3C(F)(F)F)sc3cc(O)ccc23)cc1,1.0
CHEMBL4091321,Cc1ncccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,5.4
CHEMBL4086984,C[C@H](O)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,6.0
CHEMBL4064146,COCc1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,3.0
CHEMBL4091898,O=C(O)/C=C/c1ccc(Oc2c(-c3ccccc3C(F)F)sc3cc(O)ccc23)cc1,4.2
CHEMBL4091432,CC(F)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,0.3
CHEMBL4069711,CC(F)(F)c1ccccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,0.2
CHEMBL4076124,CC(F)(F)c1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,0.2
CHEMBL3581693,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,0.5
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,1.2
CHEMBL4076124,CC(F)(F)c1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,8.9
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,3.8
CHEMBL489,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,10.2
CHEMBL2181928,C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1,10000.0
CHEMBL4094003,Cl.c1ccc(-c2c3ccccc3nc3cc4ccccc4cc23)cc1,915.0
CHEMBL4066690,Cl.FC(F)(F)c1ccc2cc3nc4ccccc4c(-c4ccccc4)c3cc2c1,3510.0
CHEMBL4087989,Cl.Oc1ccc2cc3nc4ccccc4c(-c4ccccc4)c3cc2c1,169.0
CHEMBL4071506,Cl.FC(F)(F)c1cccc2c(-c3ccccc3)c3cc4ccccc4cc3nc12,2650.0
CHEMBL4092300,Cl.Oc1cccc2c(-c3ccccc3)c3cc4ccccc4cc3nc12,1083.0
CHEMBL4105062,Cl.Clc1ccc2c(-c3ccccc3)c3cc4ccccc4cc3nc2c1,1654.0
CHEMBL4088694,Cl.Oc1ccc2c(-c3ccccc3)c3cc4ccccc4cc3nc2c1,294.0
CHEMBL4071813,Cl.Clc1c2ccccc2cc2c(-c3ccccc3)c3ccccc3nc12,1681.0
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.82
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,226.0
CHEMBL2137046,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,6.29
CHEMBL1193539,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(Cl)cc2)sc2cc(O)ccc12,0.046
CHEMBL42707,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cccc(O)c12,0.002
CHEMBL4171598,Oc1ccc2c(c1)C(c1ccc(OCCN3CCCCC3)cc1)c1c(sc3cc(O)ccc13)C2,0.9
CHEMBL4171598,Oc1ccc2c(c1)C(c1ccc(OCCN3CCCCC3)cc1)c1c(sc3cc(O)ccc13)C2,53.0
CHEMBL4165845,Oc1ccc2c(c1)CCCC(C1CCC(O)CC1)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,0.2
